"b_Intercept","b_phi_Intercept","b_Super_RegionPanhandle","b_Super_RegionPeninsula","b_M_Gag","b_Bag_gag","b_A_Gag","b_sin1","b_cos1","b_sin2","b_cos2","b_Super_RegionPanhandle.A_Gag","b_Super_RegionPeninsula.A_Gag","b_Super_RegionPanhandle.sin1","b_Super_RegionPeninsula.sin1","b_Super_RegionPanhandle.cos1","b_Super_RegionPeninsula.cos1","b_Super_RegionPanhandle.sin2","b_Super_RegionPeninsula.sin2","b_Super_RegionPanhandle.cos2","b_Super_RegionPeninsula.cos2","b_phi_Super_RegionPanhandle","b_phi_Super_RegionPeninsula"
-5.54400061412402,2.15796100253366,-0.294469490375624,1.06563615114375,-2.14171391228005,4.39035074995586,0.501839638213606,-0.034688763351772,0.348254599767459,0.483299280754393,0.394194545680351,-0.651809398451605,-0.185143505152144,-0.298007395010106,0.214579284172012,0.237546707879317,-0.209477220496254,-0.447812479243489,-0.062019635447965,-0.215369026198953,-0.549390442847701,-1.61551891241957,0.807958708149017
3.29634294284199,2.18305649896113,-0.233745929823851,1.1105367393325,-2.01385379639434,-0.0893899557755525,0.51059795031457,0.0580414836187498,0.358211401418705,0.449360593853714,0.369344803157607,-0.700348488843258,-0.252933435607061,-0.223158859507641,0.191635713353102,0.261946559189609,-0.228189413598502,-0.482930321769324,-0.056056652122778,-0.272113942803641,-0.600450566243771,-1.58590279617741,0.71786067028464
3.17048855262858,2.15425653769894,-0.223495745893853,1.19524690356663,-2.14625085899357,0.00105093679640897,0.573066268609043,-0.0775650471719763,0.331238331726776,0.472186403492683,0.407275571612296,-0.871908770104147,-0.354680089871042,-0.270276243498158,0.280197503606256,0.0939474211735788,-0.189185749841295,-0.693312885157687,-0.0953325991024081,-0.31135829134285,-0.567156075448708,-1.67181578388779,0.836157902830614
7.69259008109287,2.19089466373584,-0.0925211018284996,1.17738253883117,-2.11749746138071,-2.29024054669054,0.614797833959379,-0.100830486666392,0.320532044773576,0.443262658195989,0.453766990086204,-0.854671064393662,-0.343193142151392,-0.0918928353868935,0.260148930205283,0.316103213160962,-0.189093460286641,-0.518233528365075,-0.0593906926985116,-0.347055701802282,-0.62355424980675,-1.63078590870599,0.808318174666993
5.79805524892173,2.17382800938584,-0.166683120307331,1.15823039968566,-2.14833771318821,-1.31516476796153,0.613913976487846,-0.0638601095747071,0.306933285132945,0.455531006627938,0.443874217438846,-0.792345882967279,-0.349735716755676,-0.0940229570424106,0.257384857041104,0.295858214571902,-0.172309703989809,-0.559827615432748,-0.0336027418744744,-0.288054628583873,-0.659206013811597,-1.65592426902013,0.820286555975032
2.55180965800193,2.17772755630953,0.010636247430655,1.19674036125896,-2.10903486410076,0.278043192623328,0.6144330004965,-0.096937773194249,0.298563514840473,0.476532932577332,0.454949134582984,-0.976612949446264,-0.394978316537287,-0.142129273251914,0.256807322064556,0.328004490806178,-0.196349032703248,-0.388895542887516,-0.112089452340856,-0.273653820058478,-0.612031010149972,-1.55674606687551,0.760931897675717
-0.848109256183359,2.13946537592212,-0.0443886267167114,1.17063918933902,-2.0687409917982,1.97465444948606,0.584646210708705,-0.0845068780401479,0.341083122527632,0.459980340646084,0.408532960776262,-0.938817215092306,-0.334167515082453,-0.201715203768631,0.295081555991899,0.325828653939174,-0.183329956568427,-0.599528009404109,-0.0772450624770494,-0.247451906017018,-0.636338837687552,-1.54480171472733,0.795192459488976
7.2133394160018,2.14462239915289,-0.021701208696072,1.19356690382153,-2.07664778010478,-2.05529609987556,0.569416332992763,-0.0643128566218089,0.314646110676242,0.476415232251794,0.434456933482951,-1.0061571901305,-0.358515158677572,-0.25010146189343,0.268820730104556,0.407374803292028,-0.184038443829425,-0.545719632481722,-0.0719498830946952,-0.125075992271073,-0.60525211509921,-1.66999003124201,0.816713620979921
7.16241158233586,2.14034190239492,-0.168440936745267,1.24110475398482,-2.11675328337963,-2.02539100820427,0.68106134858471,-0.0910242253503519,0.323694958765077,0.457766221023262,0.404610541101572,-0.923487698900019,-0.468536605857147,-0.244359726288489,0.296586643040604,0.25321620227456,-0.1992041795998,-0.49070328976261,-0.0637717063130844,-0.241063982132679,-0.618743587187578,-1.64501430891057,0.840912659098664
-3.44964089039108,2.16325915037858,-0.0617056455646633,1.22252714108635,-2.11518277136544,3.2441220741936,0.709803514989374,-0.112487867814759,0.311487223725053,0.454036521161384,0.474342248244101,-1.03142790463184,-0.384941892781859,-0.158528972645282,0.260617033372944,0.208659200438035,-0.200001129554074,-0.640870518161801,-0.0910007066368501,-0.485793397267659,-0.669703849571232,-1.61225478569687,0.830013546148096
-3.02306902529019,2.13042155876538,-0.193321270499526,1.22174783628187,-2.18900689430818,3.10599150251309,0.620400795275368,-0.102825855492398,0.346675410039565,0.477036845106678,0.470328795866026,-0.987111234784236,-0.452423891379593,-0.261408831784821,0.244036256944005,0.283231356380349,-0.227178605644764,-0.629864357681126,-0.0717833987842391,-0.409718302209519,-0.617590851762052,-1.66605536745374,0.816390974212945
0.310770686277094,2.12839108241529,-0.0122072923654459,1.11807641644742,-2.0975300958009,1.42033310195108,0.506125872068057,-0.0425790442539126,0.29754150871042,0.428787265919892,0.364003347495503,-0.804645257275741,-0.242599109391457,-0.263721563321776,0.227044877073026,0.390461298788957,-0.154528936725239,-0.529132860324812,-0.0396539198289268,-0.395893842554152,-0.580847087968019,-1.53033816642182,0.866529009059002
1.9542166326338,2.10447088301987,-0.102087957602897,1.17651802734674,-2.0875259900212,0.59720349937609,0.48634422569837,-0.0894525551226821,0.301701057164331,0.443614767856901,0.402684390140761,-0.83419198837559,-0.260365820552929,-0.211888835406923,0.285896311178845,0.278125002667517,-0.150735840864019,-0.481709636695023,-0.0126680593798915,-0.248524366026441,-0.580281538114179,-1.48107962037876,0.834784565043013
1.59763443391021,2.10725340757752,-0.157824865723258,1.21131646560699,-2.15097070324844,0.7762269713386,0.485321193216036,-0.117961102477617,0.297311679239505,0.423420475457512,0.403709507878938,-0.711243431437584,-0.261332270710429,-0.180872678071202,0.284499325756165,0.352605025272573,-0.177645906570999,-0.493096471012165,-0.0590295818862886,-0.341602830478061,-0.583314061251778,-1.53595711761407,0.900521412450521
5.12695693278216,2.20868061605541,-0.21548320798079,1.20037086948903,-2.10130652815741,-0.988161755046843,0.541181927148357,-0.0527994770478521,0.327172392765738,0.457705469657449,0.405308387374639,-0.932348409978309,-0.38871793116711,-0.290001153332352,0.237711117089231,0.167694842345787,-0.174291937304219,-0.593455130303713,-0.0773305310670544,-0.303836159926995,-0.617546104327489,-1.68541707417852,0.755487950577891
3.43687530007957,2.14488089132162,-0.0267379612862463,1.13117056346211,-2.03810734716112,-0.163885864239166,0.582297031569197,-0.0381643826468461,0.345935024842398,0.498523688732334,0.432564269429242,-1.09607838442595,-0.263771362702432,-0.370628958460476,0.293176835167721,0.15394404647254,-0.200010651304737,-0.750955004496194,-0.0867902907649501,-0.361467315750063,-0.625816010528795,-1.61354101463804,0.840276564946
4.31459316129159,2.15818077155176,-0.0310350917871364,1.22902687935861,-2.1437286479525,-0.641281821147372,0.772132966160445,-0.115034751670337,0.320130563244388,0.436291626790906,0.453580881059893,-0.948194405034662,-0.505683731287272,-0.153588691266757,0.251804189544831,0.304256293034965,-0.214820284160936,-0.421049166727563,-0.0696926481765174,-0.316006441032416,-0.643342767586823,-1.54843008498216,0.795902512770234
3.83233154085942,2.18119861970052,-0.115040009407854,1.15289192807631,-2.12709728984731,-0.338329512371059,0.533335998084585,-0.118310285679351,0.300302438654802,0.460629134134342,0.418560576734182,-0.767618447358142,-0.288981026157547,-0.137359631298919,0.301178943881258,0.283050143084919,-0.190909862059183,-0.591433556234286,-0.0717230291876542,-0.229590086290851,-0.600726641730351,-1.64210960199228,0.786635205309482
2.63035853264479,2.1255477229732,-0.0368917170640031,1.22999966363949,-2.19043355375438,0.249207567434683,0.686907039404365,-0.0998764442000944,0.250329012174606,0.459831067399384,0.449402245060827,-1.13105576808332,-0.421453074758836,-0.317475211971845,0.227608569552161,0.299868646644694,-0.143839812825121,-0.620269310925745,-0.0624909976282275,-0.277781396151109,-0.639742849910559,-1.56998668082404,0.837185918022069
5.60909403550143,2.19751528361809,-0.0674680538085423,1.18617052863144,-2.06695956190893,-1.25560661057537,0.616885917477181,-0.0369494856495477,0.333818437709331,0.504844567704591,0.408500181471605,-0.938645429761913,-0.377759455797409,-0.388441169104687,0.250315821460579,0.214894701495489,-0.209144547834394,-0.572548760340615,-0.113487711728145,-0.327767794863474,-0.597289977991306,-1.65075217471161,0.738505178037014
-6.8725099644783,2.13737652426007,-0.132328540974526,1.11422933287401,-2.14317390317175,5.01827771806226,0.569713419810566,-0.0617437701415172,0.309363784773068,0.46945550794263,0.384828941801039,-0.912322362123911,-0.335952744074215,-0.186066097445691,0.214655634259852,0.316207301068702,-0.155652029904817,-0.617710705864397,-0.0893457619920441,-0.189182966357491,-0.560727697008895,-1.55849973003429,0.788235987404348
9.70032552526616,2.15114852167714,-0.186693338032639,1.25440095012404,-2.17519834445096,-3.28039310477407,0.628248001830009,-0.0889392772810842,0.361038279711698,0.451624993581437,0.438906046877909,-0.902517622272752,-0.40207816289355,-0.275858318433114,0.27145193969212,0.191245806318648,-0.189144076065434,-0.555618379774791,-0.0821113812486817,-0.332248374390898,-0.660107374737591,-1.56078110561067,0.842013960489442
7.57025047706848,2.13748020363932,-0.231793253407746,1.15452444790525,-2.14870445709917,-2.18436031047972,0.537656501831244,-0.0814246166066019,0.344192499211257,0.450228637800592,0.421264216611127,-0.717762131995097,-0.321225233180885,-0.246490328868483,0.228825847660959,0.362533000310629,-0.153537530715687,-0.595985593346769,-0.0333944394694714,-0.158761286180175,-0.619387723366448,-1.58088348687654,0.828006998143255
-1.01549888483402,2.12920815843722,-0.0345924676294542,1.18383956617915,-2.11065048973138,2.05004029855025,0.623904903682802,-0.135692059782145,0.273445031353443,0.484210912529478,0.464436449357886,-0.87831280520338,-0.351627135611338,-0.163108785349612,0.28445843240336,0.138775934917778,-0.177553465358968,-0.537452333460891,-0.0986468554974967,-0.506106250894841,-0.636346133595687,-1.61615611010431,0.859591951343234
6.23063070022251,2.15955007283761,-0.242726456018715,1.11214006135899,-2.13360354913023,-1.50722259643704,0.50972453090128,-0.0691441414608554,0.327217746218279,0.454072362036349,0.376884437513054,-0.62038358379499,-0.261570493024457,-0.233367099170829,0.244398573168992,0.317512106446079,-0.151785987412471,-0.6130876413658,-0.0468331702656915,-0.292455330900085,-0.562387524088388,-1.63194438667068,0.818541812370944
6.53526912222843,2.17657304964521,-0.203089688005452,1.12512851767665,-2.13605013870176,-1.67203304496048,0.528977195126479,-0.0614275198226171,0.307969251423211,0.434665516081224,0.3870598635601,-0.648229020961438,-0.249282490412799,-0.268712497969799,0.24816166757839,0.338474634343979,-0.187321191246971,-0.59004037877961,-0.0330687456081456,-0.319940588280183,-0.542794218718442,-1.63361161211928,0.767190543797809
5.85507323030559,2.16893432088723,-0.179156288235577,1.10630866990126,-2.1073844721047,-1.34606801108542,0.514448735368466,-0.0804901849724259,0.298382003397393,0.430383208752405,0.385180465363243,-0.786305714206904,-0.249304322843064,-0.130948090320239,0.239021943230809,0.330995419660723,-0.165235593539789,-0.463480051350629,-0.051020897481586,-0.223079193474469,-0.587265654175197,-1.55353142947783,0.799956893383195
0.873007080292925,2.15541039247911,-0.0656790841552878,1.20125479503573,-2.1604823379029,1.12272273495903,0.693736728793901,-0.109690908833148,0.325438170111173,0.456196533116294,0.411889314156409,-1.04857910498893,-0.414545062038116,-0.303643668562244,0.260081552431734,0.21503528912329,-0.187359063210702,-0.569684905077208,-0.0773360841862836,-0.299495682007776,-0.602641981407849,-1.62677030726748,0.867658030896845
0.579897406727932,2.17352091408643,-0.0457605515118579,1.21409158016603,-2.16815979401701,1.27456022027211,0.682144100500285,-0.0931246478971274,0.311448075744667,0.453614197410366,0.406700323871459,-1.10119985579909,-0.396864357855957,-0.33526092226323,0.247552843402499,0.264263908694498,-0.183882731747341,-0.576244740218105,-0.0652963948502152,-0.314847911954424,-0.63264329223183,-1.63584079488297,0.843768824326092
8.0055035557581,2.10225655070559,-0.104483856768304,1.19288691921377,-2.07823111018092,-2.46929830917877,0.566187137173023,-0.0775249388414791,0.326920604799117,0.43817026555116,0.428082107908576,-0.880051777355587,-0.314360412676888,-0.18407444265941,0.306462675177897,0.233348855095532,-0.203417795335113,-0.550452656092081,-0.0644967571103375,-0.318234990545192,-0.633072348552956,-1.59301167532365,0.812693794421419
5.78448994787263,2.13701287394069,-0.129653312439108,1.18284800849264,-2.14063858776593,-1.3232606060148,0.566628738540716,-0.0839636234434601,0.304052769469422,0.463775147867644,0.466902186236672,-0.860988500993913,-0.316616350101713,-0.216584124694224,0.282511510732474,0.21319422611152,-0.140044651213351,-0.423769052859284,-0.0613624505442892,-0.345067042159965,-0.63040080564756,-1.59710440933621,0.850472855503888
4.94841401974477,2.12298923668529,-0.177589806530961,1.18637212944984,-2.14005026767654,-0.902225127949034,0.598479076928879,-0.12504137184315,0.291763489372722,0.457595803865276,0.450742135630338,-0.947296362082555,-0.350758614231254,-0.147104636914814,0.287819603740098,0.166027129062946,-0.140971404680852,-0.514939615057976,-0.0638618330994791,-0.399437053651066,-0.610921113536915,-1.58315948896376,0.866669189385328
1.02211178254191,2.12992787176818,-0.393938331477401,1.11906509656523,-2.19617221338606,1.08754059133705,0.506230172942628,-0.170859397819212,0.257104220408333,0.400890567820443,0.469444114677663,-0.437606654731133,-0.202644383343908,-0.27679967500512,0.288089798681426,0.295316117538029,-0.145476892301862,-0.512407289284313,-0.023219372004019,-0.193994739734595,-0.626302750857744,-1.60912705786933,0.807520078439127
4.51842377067601,2.11779488873154,-0.0251399329774699,1.19688690939703,-2.09393661166934,-0.696312709577306,0.563442030418859,-0.0970587737536639,0.31561613107931,0.473557023912513,0.418629710440096,-1.019621966219,-0.329880007481337,-0.158349241878863,0.283163902217912,0.173613841206664,-0.165380572769568,-0.551653600381074,-0.0632116187757394,-0.434329370338843,-0.599943118629444,-1.49734490530134,0.880914432295555
6.00375848798387,2.14645419928836,-0.297164724362381,1.15759229776857,-2.20394570476801,-1.41447954166946,0.596223078191603,-0.145401643859785,0.251848505000466,0.431225870666938,0.430418907615539,-0.755534730330466,-0.359843656028031,-0.28538659649742,0.228507613476637,0.298051042038455,-0.172021219549286,-0.566670746801767,-0.0556443313289357,-0.22857028663832,-0.60583938088654,-1.64277721021775,0.76131731850861
0.751278379795123,2.14016503782166,-0.0272392469630291,1.17700463061527,-2.02138111182186,1.15368292897877,0.597216161295189,-0.0570863375904196,0.360919927185365,0.458868173850073,0.412432096562478,-0.910922680951427,-0.336213488403843,-0.247017691805729,0.277711388332662,0.242602577045171,-0.232010572865079,-0.516062254665721,-0.0418492935317579,-0.303309878014576,-0.644005605994204,-1.47196887874461,0.798621959109958
1.52997719534314,2.17162684380713,-0.160949391535921,1.211684350779,-2.05732835713069,0.775287393178623,0.624480331061108,-0.0448108022420615,0.361803941082547,0.49865394435537,0.426394100938571,-0.815829898460791,-0.40881649550299,-0.220735156922042,0.232876442513825,0.136808896212716,-0.234538592541614,-0.509650286066054,-0.12047264711024,-0.233504857137736,-0.592782556843172,-1.6189307359092,0.840171125062363
6.19645563336586,2.1762616566737,-0.116084924176911,1.16345542950399,-2.13973963233723,-1.51500891257228,0.551602222417602,-0.109623241640311,0.310306897543475,0.477574833337464,0.485901334544744,-0.914622659228058,-0.35452678656408,-0.26778509878027,0.257148538754688,0.293459760646094,-0.162797228167597,-0.675902638579014,-0.105524288875127,-0.419548571755998,-0.691697053588147,-1.64072602020374,0.785106785124301
4.04257423825412,2.1896061989193,-0.0954885823633357,1.13433688618238,-2.02874459016553,-0.472588118656014,0.574014099071752,-0.0344346728517267,0.341391986299203,0.465051265584763,0.448614762525837,-0.903661180093562,-0.291875555981887,-0.303132931002206,0.257763956827725,0.217819667293576,-0.181234536638818,-0.613824596213318,-0.0431257320744266,-0.399626432133358,-0.651839620518668,-1.55645719108335,0.793496691029151
1.21838111485012,2.09396671470451,-0.140603322508359,1.19161766437972,-2.18842427075588,0.969774619685685,0.565725336867819,-0.1579612887692,0.27737004635431,0.477004125625316,0.437937850066376,-0.725203135177348,-0.347423316742896,-0.209382124329625,0.270651981443382,0.306001097907432,-0.192048913196264,-0.553642696372968,-0.106021333754079,-0.218467874867903,-0.55756291279383,-1.52527316239715,0.869462731238451
5.82824199774316,2.16670991047418,-0.118949079536913,1.14682521805282,-2.10485170364593,-1.34605363094443,0.565925095395367,-0.0868955215916785,0.326741608027162,0.419138010133932,0.41882154357163,-0.92981792800802,-0.309926783436626,-0.271913234778315,0.258419054361149,0.212363615560172,-0.176800732553648,-0.546059180988811,-0.0244829285662505,-0.343771341004128,-0.621988955202552,-1.56072140626892,0.749585790417984
-1.2021318397718,2.14633605855539,-0.131766667401882,1.25155053304968,-2.17034293085093,2.16251877051501,0.698245359017491,-0.0617580820991281,0.333658610411227,0.481790974983507,0.417993125471949,-0.915076203460575,-0.473022804566356,-0.220870838410408,0.230689814301136,0.185427768763421,-0.198809973703941,-0.534611870642499,-0.111132885164818,-0.213778223482354,-0.592963162316353,-1.56822803752885,0.850940194133427
